Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RTTA.SF1RGCA,2022.03,1702.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Taranaki,Current,Actual,
RTTA.SF1RGCA,2023.03,1778.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Taranaki,Current,Actual,
RTTA.SF1RGCA,2024.03,1827.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Taranaki,Current,Actual,
RTTA.SF1RHCA,2012.03,2536.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2013.03,2578.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2014.03,2627.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2015.03,2652.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2016.03,2719.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2017.03,2840.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2018.03,2940.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2019.03,3094.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2020.03,3175.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2021.03,3355.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2022.03,3673.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2023.03,3759,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RHCA,2024.03,3737,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Manawatu-Whanganui,Current,Actual,
RTTA.SF1RICA,2012.03,5884.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2013.03,5930.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2014.03,6078.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2015.03,6171.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2016.03,6451,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2017.03,6837.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2018.03,7085.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2019.03,7434.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2020.03,7680.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2021.03,7881.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2022.03,8530.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2023.03,8936.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RICA,2024.03,8848.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Wellington,Current,Actual,
RTTA.SF1RJCA,2012.03,499.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2013.03,501.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2014.03,535.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2015.03,572.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2016.03,599.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2017.03,650.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2018.03,697.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2019.03,747.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2020.03,793.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2021.03,800,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2022.03,886,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2023.03,942.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RJCA,2024.03,956.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Tasman,Current,Actual,
RTTA.SF1RKCA,2012.03,716.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2013.03,715.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2014.03,751.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2015.03,758.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2016.03,787.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2017.03,846.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2018.03,844.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2019.03,903.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2020.03,937,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2021.03,956.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2022.03,1049.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2023.03,1088.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RKCA,2024.03,1060.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Nelson,Current,Actual,
RTTA.SF1RLCA,2012.03,547.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2013.03,543.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2014.03,571.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2015.03,588.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2016.03,609.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2017.03,656.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2018.03,704.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2019.03,724.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2020.03,754,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2021.03,783.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2022.03,830.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2023.03,848,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RLCA,2024.03,884,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Marlborough,Current,Actual,
RTTA.SF1RMCA,2012.03,450,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2013.03,445.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2014.03,440.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2015.03,452.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2016.03,454,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2017.03,480.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2018.03,493.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2019.03,502.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2020.03,527.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2021.03,452.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2022.03,502.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2023.03,561.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RMCA,2024.03,612.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,West Coast,Current,Actual,
RTTA.SF1RNCA,2012.03,6981,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2013.03,7283.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2014.03,7820.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2015.03,8321.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2016.03,8699.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2017.03,8964.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2018.03,9121.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2019.03,9367,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2020.03,9740.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2021.03,9893.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2022.03,11030.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2023.03,11855.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1RNCA,2024.03,12273.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Canterbury,Current,Actual,
RTTA.SF1ROCA,2012.03,3052.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2013.03,3173.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2014.03,3302.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2015.03,3446.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2016.03,3742.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2017.03,3966.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2018.03,4227.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2019.03,4376.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2020.03,4471.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2021.03,3966,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2022.03,4366,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2023.03,5045.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1ROCA,2024.03,5388.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Otago,Current,Actual,
RTTA.SF1RPCA,2012.03,1164.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2013.03,1163.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2014.03,1201.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2015.03,1227.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2016.03,1252.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2017.03,1347.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2018.03,1387.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
RTTA.SF1RPCA,2019.03,1433.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,Sales by region in current prices (SAFC),Core industries total,Southland,Current,Actual,
